number of properties,property name,originator,street address,property city,property state,zip code,county,property type,property subtype,year built,year renovated,total units,cut-off date balanceunit,unit of measure,occupancy %,occupancy as of date,"loan purpose (acquisition, refinance)",payment date,late charge grace period,note date,first payment date,maturity date,original loan amount,cut-off date loan amount,maturity balance,gross interest rate,net mortgage interest rate,accrual basis,loan amortization type,monthly debt service amount (amortizing),amortization term (original),amortization term (remaining),loan term (original),loan term (remaining),io period,seasoning,prepayment provision,appraisal valuation date,appraised value,cut-off date ltv,maturity ltv,uw ncf dscr,uw ncf dscr (io),uw egi,uw expenses,uw noi,uw ncf,most recent financial end date,most recent egi,most recent expenses,most recent noi,most recent ncf,2nd most recent financial end date,2nd most recent egi,2nd most recent expenses,2nd most recent noi,2nd most recent ncf,3rd most recent financial end date,3rd most recent egi,3rd most recent expenses,3rd most recent noi,3rd most recent ncf,lien position,title vesting (feeleaseholdboth),tax escrow (monthly),insurance escrow (monthly),replacement reserve (monthly),monthly rent per unit,secondary financing in place (existing) (yesno),future supplemental financing description,loan no property no,related borrower loans,% of cut-off date pool balance,springing reserve type,springing reserve amount,deal_name,interest adjustment period (months),first interest adjustment date in trust,rate index,margin,rate rounding methodology,interest accrual period day of month (startend),monthly debt service amount (io),monthly debt service amount (at cap),seismic insurance if pml >= 20% (yesno),additional financing in place (existing) (yesno),future supplemental financing (yesno),low income units,very low income units,loan group,entity type,borrower type,balance after fixed rate period,maximum interest adjustment (lifetime),zoning status,title vesting (feeleasehold),administration fee rate,latitude,longitude
1,Vistas San Marcos,,401 North Fredericksburg Street,San Marcos,TX,78666,Hays,Multifamily,Student,2013,,599,54669.45,Beds,0.995,2023-09-12,Acquisition,1,10,2022-08-09,2022-10-01,2029-09-01,32747000,32747000.0,31082251.56,0.07289999999999999,0.07154949999999999,Actual/360,Partial IO,217866.61,360,360,84,69,24,15,L(11) 1%(69) O(4),2022-05-26,71200000,0.46,0.437,1.02,1.15,5839804.51,3078859.15,2760945.36,2671095.36,2023-09-30,6238806.0,3117228.0,3121578.0,3121578.0,2022-12-31,6044627.06,2930409.9,3114217.16,3114217.16,2021-12-31,5617570.8,2961077.6,2656493.2,2656493.2,First Mortgage,Fee Simple,,,7488,846.39,,(i) Max combined LTV of 50.0% (ii) Min combined DSCR of 1.10x,,,0.042622162108155476,Insurance Reserve; Deferred Property Replacement Reserve,,FREMF_2023-KF160,1,2024-01-01,30-Day Avg SOFR In Advance,0.0204,Truncated to 5th decimal,First/Last (Arrears),193677.28,217866.61,No,No,Yes,,,,,,,,,,0.0013505000000000001,29.8854,-97.94323
1,U Centre At Fry Street,,1221 West Oak Street,Denton,TX,76201,Denton,Multifamily,Student,2011,,612,48851.31,Beds,0.998,2023-09-12,Acquisition,1,10,2022-08-09,2022-10-01,2029-09-01,29897000,29897000.0,28377136.07,0.07289999999999999,0.07154949999999999,Actual/360,Partial IO,198905.49,360,360,84,69,24,15,L(11) 1%(69) O(4),2022-05-25,79410000,0.376,0.357,1.02,1.15,6013443.55,3477091.48,2536352.07,2438612.07,2023-09-30,6487178.0,3194570.0,3292608.0,3292608.0,2022-12-31,6180063.1,2763502.33,3416560.77,3416560.77,2021-12-31,5288091.92,2901682.55,2386409.37,2386409.37,First Mortgage,Fee Simple,,,7650,895.77,,(i) Max combined LTV of 50.0% (ii) Min combined DSCR of 1.10x,,,0.03891271812830257,Insurance Reserve; Radon Remediation Reserve; Deferred Property Replacement Reserve,,FREMF_2023-KF160,1,2024-01-01,30-Day Avg SOFR In Advance,0.0204,Truncated to 5th decimal,First/Last (Arrears),176821.38,198905.49,No,No,Yes,,,,,,,,,,0.0013505000000000001,33.21559,-97.14562
1,U Pointe On Speight,,1102 Speight Avenue,Waco,TX,76706,McLennan,Multifamily,Student,2017,,700,37815.71,Beds,0.901,2023-09-12,Acquisition,1,10,2022-08-09,2022-10-01,2029-09-01,26471000,26471000.0,25125302.5,0.07289999999999999,0.07154949999999999,Actual/360,Partial IO,181297.62,360,360,84,69,24,15,L(11) 1%(69) O(4),2022-06-01,63900000,0.414,0.393,1.02,1.14,5175885.91,2849753.47,2326132.44,2221132.44,2023-09-30,5613161.0,2970745.0,2642416.0,2642416.0,2022-12-31,5422177.88,2630861.02,2791316.86,2791316.86,2021-12-31,5026084.97,2560224.1,2465860.87,2465860.87,First Mortgage,Fee Simple,,,8750,777.72,,(i) Max combined LTV of 50.0% (ii) Min combined DSCR of 1.10x,,,0.034453575996732023,Insurance Reserve; Deferred Property Replacement Reserve,,FREMF_2023-KF160,1,2024-01-01,30-Day Avg SOFR In Advance,0.0204,Truncated to 5th decimal,First/Last (Arrears),163044.82,185089.07,No,No,Yes,,,,,,,,,,0.0013505000000000001,31.5402,-97.12416
1,Flint At 290,,5915 Flintlock Road,Houston,TX,77040,Harris,Multifamily,Garden,1984,2021.0,192,66656.25,Units,0.833,2023-10-24,Refinance,1,10,2023-03-01,2023-04-01,2030-03-01,12798000,12798000.0,12169762.74,0.0746,0.0725495,Actual/360,Partial IO,89135.2,360,360,84,75,24,9,L(11) 1%(69) O(4),2023-01-25,19800000,0.646,0.615,1.04,1.15,2314218.15,1154464.63,1159753.52,1110601.52,2023-09-30,2168603.9,1208177.68,960426.22,960426.22,2022-12-31,2246198.71,1166899.2,1079299.51,1079299.51,2021-12-31,1963483.54,1115787.48,847696.06,847696.06,First Mortgage,Fee Simple,,,4096,963.53,,"(i) Max combined LTV of 70.0% (ii) Min combined DSCR of 1.10x (iii) EGI of 2,032,726 and NOI of 1,143,920",,,0.016657355808476312,,,FREMF_2023-KF160,1,2024-01-01,30-Day Avg SOFR In Advance,0.0221,Truncated to 5th decimal,First/Last (Arrears),80665.91,91686.44,No,No,Yes,,,,,,,,,,0.0020505000000000002,29.85207,-95.52051
1,Baypointe Apartments,,901 Kobayashi Road South,Webster,TX,77598,Harris,Multifamily,Garden,2007,,236,45855.93,Units,0.966,2023-10-19,Refinance,1,10,2023-07-14,2023-09-01,2030-08-01,10822000,10822000.0,10385640.7,0.0712,0.0691495,Actual/360,Partial IO,72873.3,360,360,84,80,36,4,L(11) 1%(69) O(4),2022-12-13,30110000,0.359,0.345,1.12,1.26,2866411.0,1824455.3,1041955.7,982955.7,2023-09-30,2955884.0,1950481.32,1005402.68,1005402.68,2022-12-31,2799920.0,1551439.0,1248481.0,1248481.0,2021-12-31,2687180.0,1775629.0,911551.0,911551.0,First Mortgage,Fee Simple,,,4917,1069.45,,"(i) Max combined LTV of 40.0% (ii) Min combined DSCR of 1.10x (iii) EGI of 2,952,403 and NOI of 1,012,444",,,0.014085474649111631,,,FREMF_2023-KF160,1,2024-01-01,30-Day Avg SOFR In Advance,0.0187,Truncated to 5th decimal,First/Last (Arrears),65102.35,79408.0,No,No,Yes,,,,,,,,,,0.0020505000000000002,29.52227,-95.11872
1,Summit Place Phase III,,2700 Shades Valley Lane,Gainesville,GA,30501,Hall,Multifamily,Garden,2006,2022.0,96,105229.17,Units,0.927,2023-08-01,Refinance,1,10,2023-09-01,2023-10-01,2030-09-01,10102000,10102000.0,9601987.17,0.0742,0.0721495,Actual/360,Partial IO,70082.09,360,360,84,81,24,3,L(8) 1%(72) O(4),2023-06-29,21500000,0.47,0.447,1.18,1.3,1765691.82,750243.24,1015448.58,991448.58,2023-06-30,1649684.0,686904.29,962779.71,962779.71,2022-12-31,1240777.4,628629.33,612148.07,612148.07,2021-12-31,735601.58,711662.7,23938.88,23938.88,First Mortgage,Fee Simple,,,2000,1659.0,,(i) Max combined LTV of 50.0% (ii) Min combined DSCR of 1.10x,,,0.013148351959464582,Radon Remediation Reserve,,FREMF_2023-KF160,1,2024-01-01,30-Day Avg SOFR In Advance,0.0217,Truncated to 5th decimal,First/Last (Arrears),63331.59,81282.98,No,No,Yes,,,,,,,,,,0.0020505000000000002,34.32734,-83.80041
1,Fairlake Cove,,11100 Farm To Market Road East,Huffman,TX,77336,Harris,Multifamily,Garden,2007,,200,29245.0,Units,0.945,2023-10-19,Refinance,1,10,2023-07-14,2023-09-01,2030-08-01,5849000,5849000.0,5614147.93,0.07139999999999999,0.06914949999999999,Actual/360,Partial IO,39465.03,360,360,84,80,36,4,L(11) 1%(69) O(4),2022-12-13,20740000,0.282,0.271,1.12,1.25,2221585.98,1648824.78,572761.2,528561.2,2023-09-30,2235192.0,1385901.43,849290.57,849290.57,2021-12-31,2176062.0,1480902.0,695160.0,695160.0,2020-12-31,2022193.0,1297489.0,724704.0,724704.0,First Mortgage,Fee Simple,,,3679,990.35,,"(i) Max combined LTV of 50.0% (ii) Min combined DSCR of 1.10x (iii) EGI of 2,288,233 and NOI of 544,418",,,0.007612820294091104,,,FREMF_2023-KF160,1,2024-01-01,30-Day Avg SOFR In Advance,0.0189,Truncated to 5th decimal,First/Last (Arrears),35284.9,42917.89,No,Yes,Yes,,,,,,,,,,0.0022505000000000003,,
1,Las Canteras Apartments,,415 East Thomas Road,Pharr,TX,78577,Hidalgo,Multifamily,Garden,2006,,100,23692.17,Units,0.97,2023-09-30,Refinance,1,10,2023-04-27,2023-06-01,2030-05-01,2380000,2369217.09,2204348.29,0.0756,0.0731495,Actual/360,Balloon,16750.98,360,353,84,77,0,7,L(11) 1%(69) O(4),2023-02-21,4700000,0.504,0.469,1.26,,676725.8,397435.56,279290.24,253090.24,2023-06-30,702597.0,422224.26,280372.74,254272.74,2022-12-31,646188.0,366933.0,279255.0,253184.0,2020-12-31,618136.0,351583.0,266553.0,231553.0,First Mortgage,Leasehold,,,2175,606.25,,"(i) Max combined LTV of 55.0% (ii) Min combined DSCR of 1.10x (iii) EGI of 697,850 and NOI of 256,712",,,0.0030836765163035507,Tax Reserve,,FREMF_2023-KF160,1,2024-01-01,30-Day Avg SOFR In Advance,0.0231,Truncated to 5th decimal,First/Last (Arrears),,17468.18,No,Yes,Yes,,,,,,,,,,0.0024505,26.12957,-98.18776
1,Vinings RiverVue,,4545 River Parkway,Atlanta,GA,30339,Cobb,Multifamily,Garden,1973,2022.0,427,135604.22,Units,0.927,2022-10-20,Supplemental,1,10,2022-11-03,2023-01-01,2029-08-01,11671000,11671000.0,11456923.28,0.071,0.06897149999999999,Actual/360,Partial IO,78432.85,360,360,80,78,56,2,YM1%(73) 1%(3) O(4),2022-09-20,107800000,,,,,7751063.52,2946060.0,4805003.52,4667936.52,2022-09-30,7122019.08,2888239.9,4233779.18,4233779.18,2021-12-31,6767622.55,2826415.0,3941207.55,3941207.55,2020-12-31,6411186.0,2964522.0,3446664.0,3339914.0,Third Mortgage,Fee Simple,,,,1534.0,,(i) Max combined LTV of 65.0% (ii) Min combined DSCR of 1.25x,,Group 2,0.04024235190585867,,,FREMF_2023-KJ44,,,,,,,70012.49,,No,Yes,Yes,,,,,,,,,,0.0020285,33.87174,-84.45455
1,Cumberland Pointe Apartments,,1202 Wexford Hills Parkway Southeast,Smyrna,GA,30080,Cobb,Multifamily,Garden,1971,2018.0,439,129767.65,Units,0.911,2022-09-30,Supplemental,1,10,2022-10-18,2022-12-01,2029-12-01,10698000,10698000.0,10150503.75,0.0715,0.06947149999999999,Actual/360,Partial IO,72255.01,360,360,85,82,25,3,YM1%(78) 1%(3) O(4),2022-09-07,95800000,,,,,7807185.67,3417194.23,4389991.44,4290338.44,2022-09-30,7407354.56,3418016.06,3989338.4999999995,3989338.5,2021-12-31,6826801.99,3007363.03,3819438.96,3819438.96,2020-12-31,5993291.87,2854081.45,3139210.42,3139210.42,Second Mortgage,Fee Simple,,,,1545.0,,(i) Max combined LTV of 70.0% (ii) Min combined DSCR of 1.25x,,Group 2,0.036887385887145574,,,FREMF_2023-KJ44,,,,,,,64627.56,,No,Yes,Yes,,,,,,,,,,0.0020285,33.86013,-84.51603
1,Registry At Windsor Parke,,13401 Sutton Park Drive South,Jacksonville,FL,32224,Duval,Multifamily,Garden,1999,2022.0,260,176080.77,Units,0.954,2022-10-11,Supplemental,1,10,2022-11-01,2022-12-01,2030-01-01,10386000,10386000.0,9872881.78,0.0732,0.0713715,Actual/360,Partial IO,71344.61,360,360,86,83,26,3,YM1%(79) 1%(3) O(4),2022-09-15,76200000,,,,,5780923.0,2141361.08,3639561.92,3574384.72,2022-09-30,5346162.0,2156353.0,3189809.0,3189809.0,2021-12-31,4568468.0,1945334.0,2623134.0,2623134.0,2020-12-31,4059823.0,1815073.0,2244750.0,2244750.0,Second Mortgage,Fee Simple,,,,1816.0,,(i) Max combined LTV of 70.0% (ii) Min combined DSCR of 1.25x,,,0.035811590000363984,,,FREMF_2023-KJ44,,,,,,,64234.53,,No,Yes,Yes,,,,,,,,,,0.0018285,30.25733,-81.46553
1,Vista 121,,2241 South State Highway 121,Lewisville,TX,75067,Denton,Multifamily,Garden,2006,2022.0,270,160237.04,Units,0.937,2022-11-30,Supplemental,1,10,2022-12-13,2023-02-01,2032-11-01,9143000,9143000.0,8496062.57,0.0663,0.0640715,Actual/360,Partial IO,58573.86,360,360,118,117,46,1,YM1%(111) 1%(3) O(4),2022-10-19,69100000,,,,,5394676.88,2232169.15,3162507.73,3095007.73,2022-10-31,5122218.4,2189857.12,2932361.2800000003,2932361.28,2021-12-31,4428570.58,1837588.71,2590981.87,2590981.87,2020-12-31,9298773.49,4030942.51,5267830.98,5267830.98,Second Mortgage,Fee Simple,,,,1677.0,,(i) Max combined LTV of 75.0% (ii) Min combined DSCR of 1.25x,,Group 5,0.03152564677193606,,,FREMF_2023-KJ44,,,,,,,51216.67,,No,Yes,Yes,,,,,,,,,,0.0022285,32.99757,-96.9821
1,Covina Hills MHC,,17350 East Temple Avenue,La Puente,CA,91744,Los Angeles,Multifamily,Manufactured Housing Community,1972,,500,105854.23,Pads,0.978,2022-12-31,Supplemental,1,10,2022-10-31,2022-12-01,2027-11-01,6083000,6070618.52,5767688.32,0.0709,0.06867150000000001,Actual/360,Balloon,40838.7,360,357,60,57,0,3,YM1%(53) 1%(3) O(4),2022-09-01,136000000,,,,,7738970.48,3635389.1,4103581.38,4078581.38,2022-09-30,7700645.77,3571716.48,4128929.2899999996,4128929.29,2021-12-31,7743850.0,3880631.0,3863219.0,3863219.0,2020-12-31,7662615.0,3419957.0,4242658.0,4242659.0,Second Mortgage,Fee Simple,,,,1314.0,,(i) Max combined LTV of 55.0% (ii) Min combined DSCR of 1.25x,,,0.020931879596269635,,,FREMF_2023-KJ44,,,,,,,,,No,Yes,Yes,,,,,,,,,,0.0022285,34.02156,-117.9178
1,Legacy Pines (f/k/a Renew Flagstaff),,1105 East Ponderosa Parkway,Flagstaff,AZ,86001,Coconino,Multifamily,Garden,1972,2011.0,132,219015.15,Units,0.947,2022-11-22,Supplemental,1,10,2022-12-19,2023-02-01,2032-01-01,5215000,5215000.0,4921205.41,0.0669,0.0646715,Actual/360,Partial IO,33616.66,360,360,108,107,48,1,YM1%(101) 1%(3) O(4),2022-10-12,41300000,,,,,2875846.85,780805.23,2095041.62,2062041.62,2022-10-31,2622895.55,736479.73,1886415.8199999998,1886415.82,2021-12-31,2212562.75,807243.49,1405319.26,1405319.26,2020-12-31,2019928.19,786021.27,1233906.92,1233906.92,Second Mortgage,Fee Simple,,,,1757.0,,(i) Max combined LTV of 70.0% (ii) Min combined DSCR of 1.25x,,,0.017981652402455053,,,FREMF_2023-KJ44,,,,,,,29477.43,,No,Yes,Yes,,,,,,,,,,0.0022285,35.2019,-111.63354
1,The Parc Apartment Homes,,555 Elmira Road,Vacaville,CA,95687,Solano,Multifamily,Garden,1986,2020.0,176,229500.0,Units,0.938,2022-10-10,Supplemental,1,10,2022-11-18,2023-01-01,2030-05-01,5142000,5142000.0,4938734.27,0.0712,0.0689715,Actual/360,Partial IO,34625.25,360,360,89,87,41,2,YM1%(82) 1%(3) O(4),2022-08-26,63620000,,,,,4351137.15,1468539.16,2882597.99,2841061.99,2022-09-30,4430380.07,1456116.68,2974263.3900000006,2974263.39,2021-12-31,4111604.0,1592467.0,2519137.0,2519137.0,2020-12-31,2650935.0,736493.0,1914442.0,1914442.0,Second Mortgage,Fee Simple,,,,2061.76,,(i) Max combined LTV of 75.0% (ii) Min combined DSCR of 1.25x,,,0.01772994374945808,,,FREMF_2023-KJ44,,,,,,,30932.94,,No,Yes,Yes,,,,,,,,,,0.0022285,38.35192,-121.95479
1,LIV At Winter Park,,4755 North Goldenrod Road,Winter Park,FL,32792,Orange,Multifamily,Garden,1973,2018.0,278,148496.4,Units,0.953,2022-12-31,Supplemental,1,10,2022-10-31,2022-12-01,2029-11-01,4532000,4532000.0,4311045.31,0.0738,0.0713715,Actual/360,Partial IO,31316.84,360,360,84,81,24,3,YM1%(77) 1%(3) O(4),2022-09-08,66000000,,,,,5265756.69,2145288.82,3120467.87,3050967.87,2022-09-30,4834110.08,2061919.61,2772190.4699999997,2772190.47,2021-12-31,4247702.41,2002060.22,2245642.19,2245642.19,2020-12-31,4036292.09,1945114.63,2091177.46,2091177.46,Second Mortgage,Fee Simple,,,,1549.0,,(i) Max combined LTV of 75.0% (ii) Min combined DSCR of 1.25x,,Group 5,0.01562662486825049,,,FREMF_2023-KJ44,,,,,,,28258.91,,No,Yes,Yes,,,,,,,,,,0.0024285,28.60735,-81.28462
1,The Ridge,,6805 Wood Hollow Drive,Austin,TX,78731,Travis,Multifamily,Garden,1978,2022.0,326,92257.67,Units,0.982,2022-10-13,Supplemental,1,10,2022-11-22,2023-01-01,2028-04-01,4076000,4076000.0,4076000.0,0.0686,0.0661715,Actual/360,Interest Only,23624.76,0,0,64,62,64,2,YM1%(57) 1%(3) O(4),2022-10-04,62100000,,,,,5312337.31,2581560.62,2730776.69,2641778.69,2022-09-30,4979645.1,2572927.45,2406717.6499999994,2406717.65,2021-12-31,4433388.89,2450103.85,1983285.04,1983285.04,2020-12-31,4435583.67,2300297.3,2135286.37,2135286.37,Second Mortgage,Fee Simple,,,,1347.0,,(i) Max combined LTV of 65.0% (ii) Min combined DSCR of 1.25x,,Group 8,0.014054307802954325,,,FREMF_2023-KJ44,,,,,,,23624.76,,No,Yes,Yes,,,,,,,,,,0.0024285,30.35069,-97.75468
1,M South,,5110 South Manhattan Avenue,Tampa,FL,33611,Hillsborough,Multifamily,Garden,2017,,288,190914.31,Units,0.886,2022-10-19,Supplemental,1,10,2022-11-04,2023-01-01,2028-10-01,4079000,4074022.35,3825075.08,0.0709,0.06867150000000001,Actual/360,Balloon,27384.68,360,358,70,68,0,2,YM1%(63) 1%(3) O(4),2022-08-18,97100000,,,,,7119467.67,3246795.42,3872672.25,3815072.25,2022-08-31,6971413.64,2948408.95,4023004.6899999995,3777765.62,2021-12-31,6189107.91,2727967.51,3461140.4,3253556.61,,,,,,Second Mortgage,Fee Simple,,,,2108.7094809688583,,(i) Max combined LTV of 70.0% (ii) Min combined DSCR of 1.25x,,,0.014047488739699538,,,FREMF_2023-KJ44,,,,,,,,,No,Yes,Yes,,,,,,,,,,0.0022285,27.88912,-82.51831
1,Montecito Apartments,,1301 East Mountain View Road,Phoenix,AZ,85020,Maricopa,Multifamily,Garden,1983,2020.0,92,147467.39,Units,0.935,2022-11-15,Supplemental,1,10,2022-12-01,2023-01-01,2030-09-01,3687000,3687000.0,3487682.86,0.0689,0.0664715,Actual/360,Partial IO,24257.93,360,360,93,91,33,2,YM1%(86) 1%(3) O(4),2022-08-24,22350000,,,,,1401078.97,396227.99,1004850.98,980378.98,2022-10-31,1323592.56,366565.34,957027.22,957027.22,2021-12-31,1082464.23,368168.07,714296.16,714296.16,2020-12-31,939493.65,314271.84,625221.81,625221.81,Second Mortgage,Fee Simple,,,,1360.0,,(i) Max combined LTV of 80.0% (ii) Min combined DSCR of 1.25x,,,0.012713011008217026,,,FREMF_2023-KJ44,,,,,,,21463.55,,No,Yes,Yes,,,,,,,,,,0.0024285,33.57478,-112.05445
1,Skyler (f/k/a Estrada Oaks),,2115 Estrada Parkway,Irving,TX,75061,Dallas,Multifamily,Garden,1983,2022.0,248,92241.94,Units,0.915,2022-11-08,Supplemental,1,10,2022-11-23,2023-01-01,2029-09-01,3102000,3102000.0,2939084.66,0.0703,0.0678715,Actual/360,Partial IO,20700.22,360,360,81,79,21,2,YM1%(74) 1%(3) O(4),2022-08-18,39700000,,,,,3465019.53,1703149.66,1761869.87,1691050.99,2022-10-31,3421593.58,1610204.93,1811388.6500000001,1811388.65,2021-12-31,3232539.04,1519370.52,1713168.52,1713168.52,,,,,,Second Mortgage,Fee Simple,,,,1157.0,,"(i) Max combined LTV of 80.0% (ii) Min combined DSCR of 1.25x (iii) EGI of $3,568,970 and NOI of $1,741,783",,Group 7,0.010695893720501549,,,FREMF_2023-KJ44,,,,,,,18424.95,,No,Yes,Yes,,,,,,,,,,0.0024285,32.83528,-97.00416
1,The Kennedy At Brooks City Base,,7714 Kennedy Hill Drive,San Antonio,TX,78235,Bexar,Multifamily,Garden,2017,2022.0,306,138633.99,Units,0.967,2022-10-13,Supplemental,1,10,2022-11-22,2023-01-01,2028-04-01,2773000,2773000.0,2773000.0,0.0711,0.0686715,Actual/360,Interest Only,16658.22,0,0,64,62,64,2,YM1%(57) 1%(3) O(4),2022-09-28,77800000,,,,,5329045.38,1495310.54,3833734.84,3783244.84,2022-09-30,5018465.94,1496950.85,3521515.0900000003,3521515.09,2021-12-31,4427264.0,1421640.02,3005624.0,3005624.0,2020-12-31,4429899.67,1289905.24,3139994.43,3139994.43,Third Mortgage,Leasehold,,,,1393.0963398692809,,(i) Max combined LTV of 65.0% (ii) Min combined DSCR of 1.25x,,Group 8,0.009561480750145325,,,FREMF_2023-KJ44,,,,,,,16658.22,,No,Yes,Yes,,,,,,,,,,0.0024285,29.34344,-98.44861
1,Parkview Place,,2111 North Austin Avenue,Georgetown,TX,78626,Williamson,Multifamily,Garden,1998,2022.0,176,103471.59,Units,0.949,2022-09-28,Supplemental,1,10,2022-10-21,2022-12-01,2029-11-01,2555000,2555000.0,2430971.85,0.074,0.0715715,Actual/360,Partial IO,17690.3,360,360,84,81,24,3,YM1%(77) 1%(3) O(4),2022-08-22,30900000,,,,,2849727.3,1495083.84,1354643.46,1306914.02,2022-09-30,2687821.06,1346528.34,1341292.72,1341292.72,2021-12-31,2407519.18,1199823.4,1207695.78,1207695.78,2020-12-31,2191733.05,1302470.98,889262.07,889262.07,Second Mortgage,Fee Simple,,,,1446.0,,"(i) Max combined LTV of 80.0% (ii) Min combined DSCR of 1.25x (iii) EGI of $2,935,219 and NOI of $1,346,121",,Group 7,0.008809802854894086,,,FREMF_2023-KJ44,,,,,,,15974.66,,No,Yes,Yes,,,,,,,,,,0.0024285,30.66054,-97.66834
1,Verde Vista Apartments,,1720 East Elm Street,Cottonwood,AZ,86326,Yavapai,Multifamily,Garden,1998,,72,77443.45,Units,0.972,2022-10-31,Supplemental,1,10,2022-10-31,2022-12-01,2030-01-01,997000,995172.59,922767.19,0.0748,0.07197150000000001,Actual/360,Balloon,6957.52,360,357,86,83,0,3,YM1%(79) 1%(3) O(4),2022-09-09,9200000,,,,,753955.6,303779.42,450176.18,428576.18,2022-09-30,732619.0,283681.0,448938.0,448938.0,2021-12-31,705904.0,263867.0,442037.0,442037.0,2020-12-31,671854.8,253080.72,418774.08,418774.08,Second Mortgage,Fee Simple,,,,885.0,,(i) Max combined LTV of 80.0% (ii) Min combined DSCR of 1.25x,,,0.0034314185223069836,,,FREMF_2023-KJ44,,,,,,,,,No,Yes,Yes,,,,,,,,,,0.0028285,34.7215,-112.00765
1,Fountains At Chatham Parkway,,1699 Chatham Parkway,Savannah,GA,31405,Chatham,Multifamily,Garden,2007,,352,173025.57,Units,0.974,2023-04-13,Refinance,1,10,2023-04-28,2023-06-01,2028-05-01,60905000,60905000.0,59305717.93,0.0544,0.0531455,Actual/360,Partial IO,343522.62,360,360,60,58,36,2,YM1%(56) O(4),2023-03-10,93700000,0.65,0.633,1.26,1.55,7543818.88,2238778.86,5305040.02,5209648.02,2023-03-31,7229867.9,2068248.73,5161619.17,5165350.17,2022-12-31,6953578.41,2086906.61,4866671.8,4856044.05,2021-12-31,5769464.0,1957090.69,3812373.31,3827202.01,First Mortgage,Fee Simple,,,7949.33,1583.82,,(i) Max combined LTV of 65.0% (ii) Min combined DSCR of 1.25x,,Group 2,0.10160352890717189,,,FREMF_2023-K505,,,,,,,279937.43,,No,No,Yes,,,Fixed,,,,,,,0.0012545,32.04977,-81.16611
1,The Place At El Prado,,1050 South Longmore,Mesa,AZ,85202,Maricopa,Multifamily,Garden,1979,,432,138173.61,Units,0.94,2023-04-06,Refinance,1,10,2023-05-01,2023-06-01,2028-05-01,59691000,59691000.0,58501787.5,0.0513,0.0499455,Actual/360,Partial IO,306220.12,420,420,60,58,36,2,YM1%(56) O(4),2023-03-20,101300000,0.589,0.578,1.25,1.48,7138394.06,2435300.85,4703093.21,4593365.21,2023-03-31,6811182.0,2429496.0,4381686.0,4381686.0,2022-12-31,5573721.0,1986865.0,3586856.0,3586856.0,2021-12-31,5975755.88,2283926.0,3691829.88,3691829.88,First Mortgage,Fee Simple,,,9144,1342.0,,(i) Max combined LTV of 60.0% (ii) Min combined DSCR of 1.25x,,,0.09957829807073307,,,FREMF_2023-K505,,,,,,,258723.18,,No,No,Yes,,,Fixed,,,,,,,0.0013545000000000002,33.39507,-111.86465
1,Heritage At Lakeside,,5900 Baywater Drive,Plano,TX,75093,Collin,Multifamily,Garden,1999,2016.0,181,248265.19,Units,0.967,2023-06-27,Refinance,1,10,2023-04-28,2023-06-01,2028-05-01,44936000,44936000.0,43758434.3,0.0545,0.0531455,Actual/360,Partial IO,253733.78,360,360,60,58,36,2,YM1%(56) O(4),2023-03-23,74300000,0.605,0.589,1.25,1.53,6015907.49,2172731.87,3843175.62,3806070.62,2023-03-31,5870913.87,2091598.34,3779315.5300000003,3779315.53,2022-12-31,5713584.88,2127265.05,3586319.83,3586319.83,2021-12-31,5035099.57,1992974.29,3042125.28,3042125.28,First Mortgage,Fee Simple,,,3092,2599.0,,(i) Max combined LTV of 65.0% (ii) Min combined DSCR of 1.25x,,Group 2,0.07496356908254947,Radon Remediation Reserve,,FREMF_2023-K505,,,,,,,206918.84,,No,No,Yes,,,Fixed,,,,,,,0.0013545000000000002,33.05555,-96.80038
1,Carmel Apartment Homes,,830 And 930 Fasken Boulevard And 11202 Riverbank Drive,Laredo,TX,78045,Webb,Multifamily,Garden,2005,,385,98587.01,Units,0.961,2023-04-06,Refinance,1,10,2023-04-13,2023-06-01,2028-05-01,37956000,37956000.0,36427261.04,0.0548,0.0534455,Actual/360,Partial IO,215033.95,360,360,60,58,24,2,YM1%(56) O(4),2023-02-14,58400000,0.65,0.624,1.26,1.54,6043639.52,2703106.42,3340533.1,3239278.1,2023-03-31,5922607.96,2597149.85,3325458.11,3325458.11,2022-12-31,5741628.59,2474956.81,3266671.78,3266671.78,2021-12-31,5343623.0,2580554.0,2763069.0,2644489.0,First Mortgage,Fee Simple,,,8438,1280.28,,(i) Max combined LTV of 65.0% (ii) Min combined DSCR of 1.25x,,Group 3,0.06331932588786826,,,FREMF_2023-K505,,,,,,,175739.79,,No,No,Yes,,,Fixed,,,,,,,0.0013545000000000002,,
